200,-0.001003278885036707
200,0.0552864633500576
1024,0.006899301428347826
2048,0.028885914012789726
3072,0.03472350537776947
4096,0.023902762681245804
5120,0.006912822835147381
6144,0.04103643447160721
7168,0.010404590517282486
8192,0.004463194403797388
9216,0.032497256994247437
10240,0.0158345066010952
11264,0.011391203850507736
12288,0.005345249082893133
13312,0.01084721926599741
14336,0.056151941418647766
15360,0.03752000629901886
16384,0.03609747439622879
17408,0.02506209909915924
18432,0.1160307377576828
19456,0.06712768971920013
20480,0.0016066546086221933
21504,0.02282680571079254
22528,0.011579226702451706
23552,0.11271725594997406
24576,0.052748486399650574
25600,0.5109665989875793
26624,0.00802680104970932
27648,0.019859055057168007
28672,0.020307812839746475
29696,1.510675072669983
30720,0.10434224456548691
31744,0.024615854024887085
32768,0.13185638189315796
33792,0.0032568357419222593
34816,0.014448264613747597
35840,0.08194620907306671
36864,0.02366575039923191
37888,0.039684124290943146
38912,0.01075735129415989
39936,0.05255817621946335
40960,0.004077242221683264
41984,0.03741312399506569
43008,0.09875386208295822
44032,0.29437726736068726
45056,0.006081374362111092
46080,0.02385290153324604
47104,0.05133902654051781
48128,0.014992408454418182
49152,0.009707849472761154
50176,0.0050797308795154095
51200,3.943603038787842
52224,0.023729357868433
53248,0.015480886213481426
54272,0.033529311418533325
55296,0.004265286028385162
56320,0.022361580282449722
57344,0.048243448138237
58368,0.016748111695051193
59392,0.012433940544724464
60416,0.01795913651585579
61440,0.30738523602485657
62464,0.07365661859512329
63488,0.033750731498003006
64512,0.09294456243515015
65536,0.23026776313781738
66560,0.24999645352363586
67584,0.9547551870346069
68608,0.035843878984451294
69632,0.014326127246022224
70656,0.04766678810119629
71680,0.02429673820734024
72704,0.026436347514390945
73728,0.020035039633512497
74752,0.03477264568209648
75776,0.005876273848116398
76800,0.032465800642967224
77824,0.028177164494991302
78848,0.01091282069683075
79872,0.028034785762429237
80896,4.695554733276367
81920,0.022126546129584312
82944,0.06247781962156296
83968,0.045809052884578705
84992,0.05902596935629845
86016,0.013906968757510185
87040,0.02480139397084713
88064,0.05621510371565819
89088,0.06345480680465698
90112,0.012159507721662521
91136,0.038427677005529404
92160,0.13286323845386505
93184,0.041100312024354935
94208,0.042145147919654846
95232,0.029977120459079742
96256,0.024566631764173508
97280,0.012474756687879562
98304,0.0645161047577858
99328,0.10730864107608795
100352,0.016895847395062447
