600,1.9914703369140625
1200,4.222660541534424
1800,0.5141215920448303
600,1.9914703369140625
1200,4.222660541534424
1800,0.5141215920448303
200,3.316436529159546
400,2.573512077331543
200,3.316534996032715
400,2.5735788345336914
200,3.3161892890930176
400,2.5734291076660156
200,3.316483497619629
400,2.573507785797119
200,1.5424375534057617
200,2.8244035243988037
200,197.7223358154297
400,3.2665538787841797
11000,2.4630885124206543
22000,5.697926998138428
33000,10.225175857543945
44000,18.694625854492188
11000,2.4630885124206543
1024,1.18630850315094
2048,1.83413565158844
3072,2.37481951713562
4096,2.752009630203247
5120,2.6366944313049316
6144,2.680912971496582
7168,2.6641054153442383
8192,2.750042676925659
9216,2.7561769485473633
10240,2.745065450668335
11264,2.9078826904296875
12288,2.860745668411255
13312,2.824937343597412
14336,3.8010950088500977
15360,3.9905638694763184
16384,3.5799760818481445
17408,4.004822254180908
18432,4.536779403686523
19456,5.096811294555664
20480,3.3955705165863037
21504,4.9208245277404785
22528,3.363912343978882
23552,5.600609302520752
24576,4.2686662673950195
25600,5.579379081726074
26624,2.941546678543091
27648,2.7903406620025635
28672,6.341775417327881
29696,4.805974006652832
30720,5.495144844055176
31744,3.071340799331665
32768,8.233137130737305
33792,2.920482873916626
34816,4.89683198928833
35840,3.696787118911743
36864,5.818812847137451
37888,2.4486947059631348
38912,2.411597967147827
39936,6.212697505950928
40960,1.8482593297958374
41984,7.657658100128174
43008,2.524653434753418
44032,5.131250858306885
45056,2.1902177333831787
46080,8.158761024475098
47104,5.361812114715576
48128,3.9275436401367188
49152,1.110522747039795
50176,2.098985195159912
51200,2.163818120956421
52224,1.4587414264678955
53248,3.6928679943084717
54272,1.249314546585083
55296,0.9694213271141052
56320,2.0657401084899902
57344,3.033369302749634
58368,1.5430634021759033
59392,0.9099390506744385
60416,3.5742790699005127
61440,2.355912208557129
62464,4.307549476623535
63488,2.242774486541748
64512,8.013765335083008
65536,6.648217678070068
66560,2.294396162033081
67584,2.910531520843506
68608,5.304194927215576
69632,2.687520742416382
70656,3.788621664047241
71680,4.801775932312012
72704,3.3586604595184326
73728,4.233578205108643
74752,2.6406285762786865
75776,3.4569308757781982
76800,2.861495018005371
77824,2.8811652660369873
78848,1.972883939743042
79872,10.169418334960938
80896,3.4358880519866943
81920,5.720453262329102
82944,7.662090301513672
83968,3.3785367012023926
84992,2.6341474056243896
86016,4.179463863372803
87040,5.930675029754639
88064,5.3251214027404785
89088,3.8071978092193604
90112,2.6020267009735107
91136,9.619938850402832
92160,3.545015811920166
93184,4.016071796417236
94208,5.2736496925354
95232,3.2335848808288574
96256,3.3698666095733643
97280,2.811312198638916
98304,7.570881366729736
99328,1.8965766429901123
100352,2.2539851665496826
2000,142.53152465820312
4000,119.42290496826172
6000,93.8233642578125
8000,153.7709197998047
10000,137.9380645751953
12000,148.2845916748047
14000,124.67479705810547
16000,121.72781372070312
18000,129.75648498535156
20000,133.3384246826172
22000,141.60797119140625
24000,114.86203002929688
26000,138.56793212890625
28000,142.65359497070312
30000,104.81428527832031
32000,126.89923095703125
34000,111.77249145507812
36000,92.11995697021484
38000,112.50305938720703
40000,113.85054016113281
42000,121.66494750976562
44000,83.50614166259766
46000,77.87420654296875
48000,95.10297393798828
50000,93.95008087158203
52000,83.8451919555664
54000,86.33641815185547
56000,93.96405029296875
58000,99.57717895507812
60000,86.2872314453125
62000,74.78202056884766
64000,81.93467712402344
66000,77.3306655883789
