200,0.12027133256196976
200,0.021834006533026695
1024,-0.020028039813041687
2048,-0.055940911173820496
3072,-0.07502211630344391
4096,-0.08424866199493408
5120,0.016262779012322426
6144,-0.13795213401317596
7168,0.006401301361620426
8192,-0.016811836510896683
9216,0.031888239085674286
10240,0.07918379455804825
11264,0.02658800221979618
12288,-0.0007896572351455688
13312,-0.05648655816912651
14336,-0.045013271272182465
15360,-0.07894942909479141
16384,-0.0706220269203186
17408,-0.091036356985569
18432,-0.0853532999753952
19456,-0.07420659810304642
20480,-0.09711821377277374
21504,-0.11038366705179214
22528,-0.13701429963111877
23552,-0.14413009583950043
24576,-0.10470728576183319
25600,-0.14063630998134613
26624,-0.15780656039714813
27648,-0.19899773597717285
28672,-0.18578261137008667
29696,-0.21389339864253998
30720,-0.09823741018772125
31744,-0.12029667943716049
32768,-0.0813509076833725
33792,-0.1733887493610382
34816,-0.11067238450050354
35840,-0.09660957008600235
36864,-0.16694176197052002
37888,-0.17753668129444122
38912,-0.1567358672618866
39936,-0.079634889960289
40960,-0.13017359375953674
41984,-0.07727545499801636
43008,-0.14525653421878815
44032,-0.11839774996042252
45056,-0.20928263664245605
46080,-0.18388047814369202
47104,-0.16758592426776886
48128,-0.12992940843105316
49152,-0.06819961965084076
50176,-0.06652196496725082
51200,-0.0939367488026619
52224,-0.10329996049404144
53248,-0.14338764548301697
54272,-0.09437664598226547
55296,-0.07678712904453278
56320,-0.04102360084652901
57344,-0.10143591463565826
58368,-0.062348779290914536
59392,-0.05524768307805061
60416,-0.05140402168035507
61440,-0.05975873023271561
62464,-0.025778964161872864
63488,-0.07964124530553818
64512,-0.06711853295564651
65536,-0.0586741641163826
66560,0.0023643234744668007
67584,-0.008944069966673851
68608,0.05909227207303047
69632,0.13848285377025604
70656,0.059422217309474945
71680,-0.014824196696281433
72704,0.12847748398780823
73728,-0.04106547683477402
74752,0.08658239990472794
75776,0.08734568953514099
76800,0.08386427164077759
77824,0.042326971888542175
78848,0.03096633218228817
79872,0.05554868280887604
80896,0.04720389470458031
81920,0.26978573203086853
82944,0.16930747032165527
83968,0.18985500931739807
84992,0.14910821616649628
86016,0.15788453817367554
87040,0.24446740746498108
88064,0.13133881986141205
89088,0.19436968863010406
90112,0.16775621473789215
91136,0.19618940353393555
92160,0.26046645641326904
93184,0.0700608342885971
94208,0.2178913652896881
95232,0.08428184688091278
96256,0.20008425414562225
97280,0.12465142458677292
98304,0.1298445463180542
99328,0.10448840260505676
100352,0.1103447675704956
